id,temperatura,ph,value_R,value_R_desv,value_G,value_G_desv,value_B,value_B_desv,value_I,value_I_desv,photo_src,date,lectura_id,nombre,cluster,fase
35,26.5,8.427605,48.058928,28.13263800000000,183.179088,35.49135800000000,117.090064,14.975561000000001,148.008288,30.752846999999999,photos/2025/02/13/photo_20250213_080002.jpg,2/13/25 8:00,8,Cultivo1,0,Exponential
36,26.375,8.723828,43.609472,27.13916500000000,178.782112,34.19228000000000,113.55064,13.305851000000001,143.861568,29.493990000000000,photos/2025/02/13/photo_20250213_090002.jpg,2/13/25 9:00,9,Cultivo1,0,Exponential
37,26.3125,8.707552,42.68728,27.07882100000000,177.46256,34.26140200000000,112.365488,12.887043000000000,142.624464,29.46934400000000,photos/2025/02/13/photo_20250213_100002.jpg,2/13/25 10:00,10,Cultivo1,0,Exponential
38,26.1875,8.339714,43.487504,28.65893800000000,177.247536,36.073065999999997,112.363248,13.9897890000000,142.586672,31.13889300000000,photos/2025/02/13/photo_20250213_110002.jpg,2/13/25 11:00,11,Cultivo1,0,Exponential
39,26.3125,8.34948,42.051824,26.75086700000000,172.026128,34.086227999999998,107.58176,12.13033800000000,137.927168,29.172957000000000,photos/2025/02/13/photo_20250213_120002.jpg,2/13/25 12:00,12,Cultivo1,0,Exponential
40,26.3125,8.681511,40.114992,26.936212999999999,170.487168,34.25621100000000,106.121152,12.173045000000000,136.36728,29.32993800000000,photos/2025/02/13/photo_20250213_130002.jpg,2/13/25 13:00,13,Cultivo1,0,Exponential
41,26.4375,8.704297,38.763536,27.215589999999999,167.774592,34.54997400000000,103.845824,12.2176460000000,133.936544,29.59359000000000,photos/2025/02/13/photo_20250213_140002.jpg,2/13/25 14:00,14,Cultivo1,0,Exponential
42,26.625,8.671745,36.764784,25.370878999999999,164.481024,32.6978170000000,100.460768,11.191910999999999,130.762832,27.817385999999999,photos/2025/02/13/photo_20250213_150002.jpg,2/13/25 15:00,15,Cultivo1,0,Exponential
43,26.6875,8.788933,35.33984,28.0298520000000,163.462016,35.467146999999997,99.688464,11.967076000000000,129.768656,30.32625100000000,photos/2025/02/13/photo_20250213_160002.jpg,2/13/25 16:00,16,Cultivo1,0,Exponential
44,26.8125,8.814974,33.940464,25.36617700000000,159.082784,32.928711999999997,95.56928,10.898152000000000,125.802416,27.92056000000000,photos/2025/02/13/photo_20250213_170002.jpg,2/13/25 17:00,17,Cultivo1,0,Exponential
